Player,Versus,BasedOnMinutes,scouting_period,Per90_% of Aerials Won,Per90_% of Dribblers Tackled,Per90_Aerials Lost,Per90_Aerials Won,Per90_Assists,Per90_Average Shot Distance,Per90_Ball Recoveries,Per90_Blocks,Per90_Carries,Per90_Carries into Final Third,Per90_Carries into Penalty Area,Per90_Challenges Lost,Per90_Clearances,Per90_Corner Kicks,Per90_Crosses,Per90_Crosses into Penalty Area,Per90_Dead-ball Passes,Per90_Dispossessed,Per90_Dribblers Tackled,Per90_Dribbles Challenged,Per90_Errors,Per90_Fouls Committed,Per90_Fouls Drawn,Per90_GCA (Dead-ball Pass),Per90_GCA (Defensive Action),Per90_GCA (Fouls Drawn),Per90_GCA (Live-ball Pass),Per90_GCA (Shot),Per90_GCA (Take-On),Per90_Goal-Creating Actions,Per90_Goals,Per90_Goals + Assists,Per90_Goals - xG,Per90_Goals/Shot,Per90_Goals/Shot on Target,Per90_Inswinging Corner Kicks,Per90_Interceptions,Per90_Key Passes,Per90_Live-ball Passes,Per90_Miscontrols,Per90_Non-Penalty Goals,Per90_Non-Penalty Goals - npxG,Per90_Offsides,Per90_Outswinging Corner Kicks,Per90_Own Goals,Per90_Pass Completion %,Per90_Pass Completion % (Long),Per90_Pass Completion % (Medium),Per90_Pass Completion % (Short),Per90_Passes Attempted,Per90_Passes Attempted (Long),Per90_Passes Attempted (Medium),Per90_Passes Attempted (Short),Per90_Passes Blocked,Per90_Passes Completed,Per90_Passes Completed (Long),Per90_Passes Completed (Medium),Per90_Passes Completed (Short),Per90_Passes Offside,Per90_Passes Received,Per90_Passes from Free Kicks,Per90_Passes into Final Third,Per90_Passes into Penalty Area,Per90_Penalty Kicks Attempted,Per90_Penalty Kicks Conceded,Per90_Penalty Kicks Made,Per90_Penalty Kicks Won,Per90_Progressive Carries,Per90_Progressive Carrying Distance,Per90_Progressive Passes,Per90_Progressive Passes Rec,Per90_Progressive Passing Distance,Per90_Red Cards,Per90_SCA (Dead-ball Pass),Per90_SCA (Defensive Action),Per90_SCA (Fouls Drawn),Per90_SCA (Live-ball Pass),Per90_SCA (Shot),Per90_SCA (Take-On),Per90_Second Yellow Card,Per90_Shot-Creating Actions,Per90_Shots Blocked,Per90_Shots Total,Per90_Shots from Free Kicks,Per90_Shots on Target,Per90_Shots on Target %,Per90_Straight Corner Kicks,Per90_Successful Take-On %,Per90_Successful Take-Ons,Per90_Switches,Per90_Tackled During Take-On Percentage,Per90_Tackles,Per90_Tackles (Att 3rd),Per90_Tackles (Def 3rd),Per90_Tackles (Mid 3rd),Per90_Tackles Won,Per90_Take-Ons Attempted,Per90_Through Balls,Per90_Throw-ins Taken,Per90_Times Tackled During Take-On,Per90_Tkl+Int,Per90_Total Carrying Distance,Per90_Total Passing Distance,Per90_Touches,Per90_Touches (Att 3rd),Per90_Touches (Att Pen),Per90_Touches (Def 3rd),Per90_Touches (Def Pen),Per90_Touches (Live-Ball),Per90_Touches (Mid 3rd),Per90_Yellow Cards,Per90_npxG + xAG,Per90_npxG/Shot,Per90_npxG: Non-Penalty xG,Per90_xA: Expected Assists,Per90_xAG: Exp. Assisted Goals,Per90_xG: Expected Goals
Federico Chiesa,Midfielders,551,2020-2021 Champions League,14.3,25.0,0.98,0.16,0.16,13.5,5.23,0.82,30.87,2.78,2.45,1.47,0.65,1.8,4.74,0.65,3.1,0.82,0.49,1.96,0.0,1.14,1.63,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.65,0.82,0.31,0.31,0.57,0.98,0.16,0.82,31.52,1.47,0.65,0.31,0.65,0.49,0.0,70.0,32.0,70.4,88.7,34.79,4.08,11.6,15.84,1.2249999999999999,24.34,1.31,8.17,14.05,0.16,34.46,0.65,1.14,1.63,0.0,0.0,0.0,0.0,5.06,111.23,2.78,10.94,106.17,0.0,0.16,0.0,0.0,1.63,0.49,0.16,0.0,2.45,0.0,2.12,0.0,1.14,53.8,0.0,33.3,1.31,0.49,66.7,1.47,0.49,0.49,0.49,0.82,3.92,0.16,0.65,2.61,1.63,198.29,382.54,46.72,26.95,5.88,5.39,0.49,46.72,14.7,0.33,0.52,0.16,0.34,0.16,0.2,0.34
Federico Chiesa,Midfielders,863,2021-2022 Serie A,0.0,46.2,0.83,0.0,0.21,16.9,4.9,0.73,26.91,2.09,1.46,1.46,0.31,1.88,3.34,0.52,3.65,1.56,1.25,2.71,0.0,0.94,1.67,0.0,0.0,0.1,0.21,0.1,0.31,0.73,0.21,0.42,-0.02,0.07,0.22,1.04,0.42,1.77,26.07,2.09,0.21,-0.02,0.1,0.42,0.0,75.7,62.8,80.0,84.1,30.03,4.48,9.91,13.14,0.73,22.73,2.82,7.93,11.05,0.31,27.74,0.1,1.88,1.36,0.0,0.0,0.0,0.1,3.75,118.26,3.34,6.15,119.3,0.0,0.31,0.0,0.31,2.19,0.63,0.83,0.0,4.28,0.0,2.92,0.0,0.94,32.1,0.0,51.2,2.19,0.21,51.2,2.71,0.83,0.94,0.94,1.98,4.28,0.0,1.46,2.19,3.13,183.34,400.88,44.53,21.69,4.9,6.05,0.73,44.53,17.42,0.0,0.35,0.08,0.23,0.1,0.13,0.23
Federico Chiesa,Midfielders,2450,2020-2021 Serie A,19.4,37.9,1.07,0.26,0.33,17.9,4.19,0.96,27.26,1.95,1.84,1.32,0.7,0.59,2.98,0.59,2.61,1.03,0.81,2.13,0.0,1.18,1.43,0.0,0.04,0.04,0.4,0.04,0.11,0.62,0.33,0.66,0.08,0.13,0.35,0.18,0.48,1.84,30.86,1.65,0.33,0.08,0.48,0.22,0.0,76.0,62.9,80.3,84.2,33.58,3.86,11.57,15.39,1.01,25.53,2.42,9.29,12.97,0.11,31.44,0.26,2.06,1.62,0.0,0.0,0.0,0.07,3.86,117.48,3.2,7.16,122.73,0.04,0.22,0.07,0.11,2.57,0.26,0.4,0.0,3.64,0.07,2.57,0.0,0.96,37.1,0.0,55.7,1.98,0.37,44.3,1.95,0.51,0.84,0.59,1.03,3.56,0.15,1.76,1.58,2.42,195.39,422.52,45.66,22.81,4.81,6.87,0.96,45.66,16.9,0.11,0.57,0.1,0.25,0.16,0.31,0.25
Ferdi Kadioglu,Fullbacks,310,2021-2022 Europa League,33.3,50.0,1.74,0.87,0.0,23.6,6.39,0.87,32.23,2.32,0.29,0.87,2.03,0.0,1.45,0.0,9.58,1.45,0.87,1.74,0.0,0.58,0.58,0.0,0.0,0.0,0.29,0.0,0.0,0.29,0.0,0.0,-0.09,0.0,,0.0,1.74,1.16,38.61,0.58,0.0,-0.09,0.0,0.0,0.0,74.1,30.8,60.9,91.7,48.19,3.77,18.58,24.39,0.87,35.71,1.16,11.32,22.35,0.0,31.06,0.29,2.03,0.87,0.0,0.0,0.0,0.0,2.9,112.35,4.35,5.23,154.45,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,1.74,0.0,0.87,0.0,0.0,0.0,0.0,42.9,0.87,0.0,57.1,1.74,0.0,0.58,1.16,0.58,2.03,0.0,9.29,1.16,3.48,189.29,501.97,58.65,15.97,0.87,13.35,2.61,58.65,30.77,0.29,0.17,0.1,0.09,0.09,0.09,0.09
Ferdi Kadioglu,Fullbacks,450,2024 UEFA Euro 2024,33.3,76.9,1.2,0.6,0.0,29.3,5.0,1.0,35.4,2.6,0.4,0.6,2.0,0.0,0.8,0.4,6.4,1.0,2.0,2.6,0.0,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,,0.0,1.4,2.4,48.8,0.8,0.0,-0.02,0.0,0.0,0.0,86.3,75.0,85.3,92.0,55.4,4.0,21.8,27.4,0.9,47.8,3.0,18.6,25.2,0.2,43.2,0.4,3.4,1.2,0.0,0.0,0.0,0.0,4.4,167.2,4.8,4.2,197.8,0.0,0.2,0.0,0.0,3.0,0.0,0.2,0.0,3.4,0.2,0.4,0.0,0.0,0.0,0.0,50.0,1.2,0.2,25.0,3.6,0.4,1.8,1.4,2.4,2.4,0.2,6.0,0.6,5.0,266.6,736.2,66.2,17.2,0.8,18.4,2.2,66.2,31.4,0.0,0.18,0.03,0.02,0.08,0.18,0.02
Ferdi Kadioglu,Fullbacks,469,2022-2023 Europa League,37.5,66.7,0.96,0.58,0.0,14.9,5.37,0.96,28.98,2.69,0.96,0.96,0.77,0.0,4.03,0.96,11.13,1.15,1.92,2.88,0.0,1.54,2.3,0.0,0.0,0.0,0.19,0.0,0.0,0.19,0.0,0.0,-0.08,0.0,0.0,0.0,0.58,0.96,43.18,1.15,0.0,-0.08,0.0,0.0,0.0,76.0,62.2,68.0,87.9,54.31,7.1,18.61,25.33,0.865,41.26,4.41,12.67,22.26,0.0,39.91,0.96,1.73,1.34,0.0,0.0,0.0,0.0,3.26,127.04,1.73,6.33,255.42,0.0,0.38,0.0,0.58,1.54,0.0,0.19,0.0,2.69,0.0,0.77,0.0,0.38,50.0,0.0,36.4,0.77,0.0,54.5,2.49,0.58,1.73,0.19,2.3,2.11,0.0,10.17,1.15,3.07,206.67,661.47,63.9,24.56,2.11,12.47,0.96,63.9,28.02,0.19,0.15,0.09,0.08,0.13,0.08,0.08
Ferdi Kadioglu,Fullbacks,520,2023-2024 Europa Conference League,25.0,66.7,1.04,0.35,0.0,18.7,7.44,0.52,53.65,3.98,0.52,0.87,0.69,0.0,1.21,0.35,9.17,0.69,1.73,2.6,0.0,0.35,1.38,0.0,0.0,0.0,0.17,0.0,0.0,0.17,0.17,0.17,0.12,0.2,1.0,0.0,1.21,1.38,68.19,1.9,0.17,0.12,0.0,0.0,0.0,81.0,50.0,80.1,92.0,77.54,9.0,27.87,36.87,0.69,62.83,4.5,22.33,33.92,0.17,60.06,1.21,4.33,2.6,0.0,0.0,0.0,0.0,5.19,211.67,8.83,5.54,370.73,0.0,0.17,0.0,0.0,2.42,0.17,0.0,0.0,2.77,0.35,0.87,0.0,0.17,20.0,0.0,75.0,2.08,1.21,18.8,3.29,0.69,0.87,1.73,2.42,2.77,0.35,7.96,0.52,4.5,333.0,988.27,86.71,21.81,1.38,22.33,1.73,86.71,44.65,0.0,0.12,0.05,0.05,0.19,0.09,0.05
Flynn Downes,Midfielders,544,2022-2023 Europa Conference League,63.6,55.6,0.66,1.16,0.0,14.2,6.62,0.99,31.93,0.99,0.0,0.66,0.66,0.0,0.33,0.0,0.66,1.16,0.83,1.49,0.0,1.65,1.65,0.0,0.0,0.0,0.17,0.0,0.0,0.17,0.0,0.0,-0.05,0.0,0.0,0.0,0.99,0.5,54.26,0.99,0.0,-0.05,0.17,0.0,0.0,92.5,66.7,97.5,94.6,55.09,2.98,20.18,27.79,0.66,50.96,1.99,19.69,26.31,0.17,45.66,0.66,4.47,0.5,0.0,0.0,0.0,0.0,1.16,61.05,3.47,2.48,189.26,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,2.15,0.33,0.33,0.0,0.17,50.0,0.0,75.0,0.99,0.17,25.0,2.98,0.5,0.99,1.49,2.15,1.32,0.0,0.0,0.33,3.97,163.95,724.3,63.53,13.73,0.83,11.42,1.49,63.53,38.55,0.66,0.07,0.15,0.05,0.05,0.02,0.05
Flynn Downes,Midfielders,762,2022-2023 Premier League,42.9,50.0,1.42,1.06,0.0,14.6,5.2,1.77,26.46,0.59,0.12,0.71,0.71,0.0,0.35,0.0,0.83,0.71,0.71,1.42,0.0,0.94,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.83,0.24,38.15,1.3,0.0,-0.05,0.0,0.0,0.0,87.3,71.4,88.7,94.3,39.09,1.65,11.46,22.91,1.125,34.13,1.18,10.16,21.61,0.12,32.6,0.24,2.95,0.12,0.0,0.0,0.0,0.0,0.35,42.99,2.6,1.3,108.78,0.0,0.0,0.0,0.24,0.94,0.35,0.0,0.0,1.54,0.24,0.47,0.0,0.12,25.0,0.0,50.0,0.12,0.24,0.0,1.89,0.24,0.47,1.18,1.06,0.24,0.0,0.0,0.0,2.72,122.95,479.76,47.83,8.03,0.59,8.74,1.65,47.83,31.3,0.24,0.06,0.11,0.05,0.01,0.01,0.05
Flynn Downes,Midfielders,958,Last 365 Days Men's Next 14 Competitions,48.3,58.3,1.41,1.32,0.0,21.5,5.35,1.41,37.2,2.25,0.0,0.47,0.38,0.0,0.28,0.09,2.54,0.38,0.66,1.13,0.0,1.69,1.22,0.0,0.0,0.0,0.28,0.0,0.0,0.28,0.19,0.19,0.15,0.33,0.67,0.0,1.6,1.03,66.04,0.94,0.19,0.15,0.09,0.0,0.0,90.2,60.0,93.0,92.3,68.77,2.82,24.24,38.89,0.705,62.0,1.69,22.55,35.89,0.19,54.86,1.97,4.13,0.85,0.0,0.09,0.0,0.0,2.35,119.41,4.13,1.6,163.09,0.0,0.0,0.09,0.09,2.16,0.0,0.09,0.0,2.44,0.28,0.56,0.0,0.28,50.0,0.0,75.0,0.85,0.28,16.7,2.07,0.47,0.85,0.75,1.32,1.13,0.19,0.56,0.19,3.66,201.42,901.32,77.22,16.91,0.56,15.6,2.72,77.22,45.66,0.28,0.13,0.07,0.04,0.08,0.09,0.04
Flynn Downes,Midfielders,1387,2024-2025 Premier League,57.9,40.7,0.52,0.71,0.0,17.9,3.24,1.23,27.45,0.91,0.26,1.04,1.95,0.0,0.13,0.0,1.49,0.84,0.71,1.75,0.19,2.14,1.82,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.06,0.03,0.13,0.33,0.0,1.36,0.78,47.56,0.78,0.06,0.03,0.0,0.0,0.0,90.5,65.9,92.2,93.4,49.12,2.66,16.55,27.64,0.745,44.45,1.75,15.25,25.83,0.06,42.44,1.49,2.66,0.58,0.0,0.0,0.0,0.0,1.17,80.27,3.24,1.49,131.27,0.0,0.13,0.06,0.0,1.3,0.06,0.0,0.0,1.56,0.26,0.52,0.0,0.19,37.5,0.0,20.0,0.13,0.06,70.0,2.14,0.19,1.04,0.91,1.17,0.65,0.39,0.0,0.45,3.5,148.92,652.91,59.05,10.32,1.1,18.3,4.28,59.05,30.63,0.52,0.1,0.07,0.04,0.07,0.06,0.04
Flynn Downes,Midfielders,1387,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",57.9,40.7,0.52,0.71,0.0,17.9,3.24,1.23,27.45,0.91,0.26,1.04,1.95,0.0,0.13,0.0,1.49,0.84,0.71,1.75,0.19,2.14,1.82,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.06,0.03,0.13,0.33,0.0,1.36,0.78,47.56,0.78,0.06,0.03,0.0,0.0,0.0,90.5,65.9,92.2,93.4,49.12,2.66,16.55,27.64,0.745,44.45,1.75,15.25,25.83,0.06,42.44,1.49,2.66,0.58,0.0,0.0,0.0,0.0,1.17,80.27,3.24,1.49,131.27,0.0,0.13,0.06,0.0,1.3,0.06,0.0,0.0,1.56,0.26,0.52,0.0,0.19,37.5,0.0,20.0,0.13,0.06,70.0,2.14,0.19,1.04,0.91,1.17,0.65,0.39,0.0,0.45,3.5,148.92,652.91,59.05,10.32,1.1,18.3,4.28,59.05,30.63,0.52,0.1,0.07,0.04,0.07,0.06,0.04
Flynn Downes,Midfielders,1848,2018-2019 Championship,35.8,35.3,1.66,0.93,0.05,23.7,6.87,1.22,24.35,0.93,0.15,1.61,0.97,1.17,1.75,0.1,2.39,0.97,0.88,2.48,0.05,2.19,1.36,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.05,0.1,0.02,0.07,0.5,0.88,1.17,0.78,41.01,0.83,0.05,0.02,0.05,0.15,0.0,75.7,36.4,79.9,85.7,43.44,5.36,13.54,22.11,0.9,32.87,1.95,10.81,18.94,0.05,31.22,0.97,2.73,0.44,0.0,0.0,0.0,0.0,0.63,46.75,3.31,1.66,132.08,0.0,0.15,0.15,0.0,1.41,0.1,0.05,0.0,1.85,0.15,0.73,0.0,0.1,13.3,0.05,67.9,0.93,0.19,32.1,3.02,0.24,1.36,1.41,1.75,1.36,0.1,0.15,0.44,4.19,112.06,484.63,52.79,11.83,0.68,10.37,1.46,52.79,31.31,0.19,0.1,0.04,0.03,0.07,0.07,0.03
Flynn Downes,Midfielders,2550,2023-2024 Championship,35.4,57.9,1.8,0.99,0.07,19.9,5.75,1.09,44.54,1.55,0.11,0.56,0.78,0.0,0.32,0.11,2.08,0.64,0.78,1.34,0.0,1.41,1.31,0.04,0.0,0.0,0.21,0.0,0.0,0.25,0.07,0.14,0.05,0.2,0.67,0.0,1.66,0.88,74.44,0.71,0.07,0.05,0.04,0.0,0.0,93.0,73.7,94.7,94.9,76.59,3.49,27.74,42.85,0.475,71.26,2.58,26.26,40.66,0.07,65.01,1.76,4.24,0.78,0.0,0.04,0.0,0.0,1.69,100.41,4.31,1.52,192.25,0.0,0.04,0.07,0.04,2.08,0.04,0.07,0.0,2.33,0.35,0.35,0.0,0.11,30.0,0.0,52.2,0.85,0.21,32.6,2.12,0.39,0.6,1.13,1.38,1.62,0.18,0.32,0.53,3.78,192.92,1055.61,85.38,17.08,0.64,17.01,2.86,85.38,51.88,0.32,0.1,0.07,0.02,0.07,0.07,0.02
Flynn Downes,Midfielders,2871,2021-2022 Championship,40.8,51.1,1.32,0.91,0.06,16.8,6.83,1.0,52.57,1.76,0.0,0.69,1.38,0.0,0.0,0.0,1.41,0.78,0.72,1.41,0.0,1.29,1.6,0.0,0.0,0.0,0.16,0.0,0.03,0.19,0.03,0.09,0.01,0.14,0.33,0.0,1.22,0.53,76.27,1.1,0.03,0.01,0.0,0.0,0.0,92.6,62.5,94.4,95.3,77.71,3.01,24.42,44.45,0.515,71.94,1.88,23.04,42.38,0.03,66.08,1.03,3.76,0.28,0.0,0.0,0.0,0.0,1.38,158.62,3.7,0.85,248.24,0.03,0.0,0.03,0.06,1.19,0.03,0.09,0.03,1.41,0.44,0.22,0.0,0.09,42.9,0.0,67.9,0.6,0.09,32.1,1.54,0.22,0.72,0.6,1.13,0.88,0.06,0.38,0.28,2.76,281.6,971.1,86.33,8.43,0.38,24.58,3.7,86.33,53.86,0.38,0.06,0.1,0.02,0.04,0.04,0.02
Frank Onyeka,Midfielders,508,2020-2021 Champions League,50.0,33.3,1.06,1.06,0.0,21.3,7.62,1.42,21.97,0.35,0.18,1.77,1.59,0.0,0.53,0.18,0.89,1.77,0.89,2.66,0.0,3.19,3.37,0.0,0.0,0.0,0.18,0.0,0.0,0.18,0.0,0.0,-0.12,0.0,,0.0,3.19,0.35,30.47,2.13,0.0,-0.12,0.0,0.0,0.0,83.7,82.1,88.4,84.9,31.54,4.96,12.22,12.93,0.975,26.4,4.07,10.81,10.98,0.18,20.91,0.53,1.59,0.35,0.0,0.0,0.0,0.0,0.18,38.62,3.54,1.59,129.69,0.0,0.0,0.0,0.0,0.71,0.18,0.0,0.0,0.89,0.18,0.89,0.0,0.0,0.0,0.0,60.0,0.53,0.18,40.0,3.19,0.18,1.42,1.59,2.13,0.89,0.0,0.35,0.35,6.38,105.41,491.81,45.18,7.44,0.18,14.88,2.48,45.18,23.74,0.35,0.14,0.14,0.12,0.02,0.02,0.12
Frank Onyeka,Midfielders,848,2022-2023 Premier League,31.8,41.7,1.59,0.74,0.21,17.4,5.31,1.7,21.01,0.85,0.32,1.49,1.7,0.0,0.21,0.0,0.11,1.06,1.06,2.55,0.0,1.59,2.76,0.0,0.0,0.21,0.53,0.0,0.0,0.74,0.0,0.21,-0.11,0.0,0.0,0.0,1.06,0.74,27.06,1.17,0.0,-0.11,0.21,0.0,0.0,75.1,52.9,79.5,82.2,27.28,1.8,9.34,13.69,1.17,20.48,0.96,7.43,11.25,0.11,21.76,0.0,2.44,0.64,0.0,0.0,0.0,0.0,0.96,39.06,2.97,2.23,83.21,0.0,0.0,0.0,0.64,1.7,0.11,0.0,0.0,2.44,0.32,0.96,0.0,0.42,44.4,0.0,42.3,1.17,0.11,42.3,2.02,0.11,1.17,0.74,1.49,2.76,0.0,0.11,1.17,3.08,90.42,317.23,39.59,11.57,2.12,9.87,2.76,39.59,18.68,0.0,0.17,0.11,0.11,0.08,0.06,0.11
Frank Onyeka,Midfielders,1045,2021-2022 Premier League,41.7,29.6,1.81,1.29,0.0,18.0,5.94,1.38,21.1,0.6,0.26,1.64,1.12,0.0,1.03,0.09,0.69,1.21,0.69,2.33,0.0,2.84,2.15,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,-0.07,0.0,0.0,0.0,1.21,0.34,27.9,1.89,0.0,-0.07,0.0,0.0,0.0,78.0,60.0,81.7,84.9,28.59,2.58,9.9,13.69,0.95,22.31,1.55,8.1,11.63,0.0,23.25,0.09,1.98,0.6,0.0,0.0,0.0,0.09,1.55,52.97,3.01,2.33,85.26,0.0,0.0,0.0,0.34,0.95,0.17,0.0,0.0,1.46,0.17,1.38,0.0,0.43,31.3,0.0,64.7,0.95,0.09,35.3,2.15,0.26,1.12,0.78,1.46,1.46,0.0,0.6,0.52,3.36,109.55,351.65,40.48,9.39,1.29,10.25,1.89,40.48,21.36,0.34,0.09,0.05,0.07,0.03,0.02,0.07
Frank Onyeka,Midfielders,1161,2023-2024 Premier League,30.3,55.2,1.78,0.78,0.16,17.4,5.66,1.16,25.19,1.16,0.31,1.01,1.32,0.0,1.24,0.39,0.47,0.93,1.24,2.25,0.0,1.86,2.4,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.23,-0.09,0.05,0.11,0.0,1.78,0.93,30.16,2.56,0.08,-0.09,0.31,0.0,0.0,75.5,51.4,75.0,87.8,30.7,2.71,11.78,14.03,0.815,23.18,1.4,8.84,12.33,0.08,26.05,0.16,1.78,0.85,0.0,0.0,0.0,0.0,1.32,45.97,2.56,3.02,87.36,0.0,0.0,0.08,0.31,1.71,0.23,0.16,0.0,2.48,0.54,1.71,0.0,0.7,40.9,0.0,37.9,0.85,0.0,48.3,2.87,0.39,0.7,1.78,1.86,2.25,0.16,0.31,1.09,4.65,125.89,361.4,45.35,13.72,2.17,9.92,2.48,45.35,22.48,0.62,0.31,0.1,0.17,0.11,0.14,0.17
Frank Onyeka,Midfielders,1261,2024-2025 Bundesliga,50.0,50.0,0.64,0.64,0.07,20.5,5.14,1.28,23.62,1.0,0.43,0.79,1.14,0.07,0.93,0.29,0.86,1.28,0.79,1.57,0.0,2.0,2.36,0.07,0.0,0.0,0.07,0.0,0.07,0.21,0.0,0.07,-0.04,0.0,0.0,0.0,1.36,0.57,32.55,1.78,0.0,-0.04,0.07,0.0,0.0,82.2,68.3,86.9,87.6,33.62,2.93,13.06,15.56,0.825,27.62,2.0,11.35,13.63,0.21,26.41,0.29,2.64,0.57,0.0,0.0,0.0,0.0,1.78,67.09,3.21,2.57,103.77,0.0,0.07,0.0,0.21,1.43,0.0,0.07,0.0,1.78,0.5,0.93,0.0,0.14,15.4,0.0,33.3,0.57,0.07,45.8,2.14,0.36,0.71,1.07,1.64,1.71,0.07,0.29,0.79,3.5,147.67,448.43,45.32,12.28,1.57,7.85,1.86,45.32,25.98,0.36,0.11,0.05,0.04,0.09,0.06,0.04
Frank Onyeka,Midfielders,1705,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",40.7,51.4,0.84,0.58,0.11,18.5,5.44,1.27,22.54,1.0,0.42,0.9,1.06,0.05,0.95,0.32,0.63,1.21,0.95,1.85,0.0,1.95,2.27,0.05,0.0,0.0,0.05,0.0,0.05,0.16,0.05,0.16,-0.02,0.05,0.14,0.0,1.48,0.63,29.98,2.06,0.05,-0.02,0.11,0.0,0.0,80.7,62.7,86.5,87.7,30.83,2.69,11.72,14.15,0.845,24.86,1.69,10.13,12.4,0.21,24.6,0.21,2.27,0.69,0.0,0.0,0.0,0.0,1.74,61.07,2.85,2.32,92.64,0.0,0.05,0.0,0.26,1.37,0.0,0.05,0.0,1.74,0.53,1.0,0.0,0.37,36.8,0.0,32.4,0.63,0.05,54.1,2.32,0.32,0.74,1.27,1.69,1.95,0.05,0.21,1.06,3.8,139.2,399.75,43.23,11.67,1.64,8.29,1.95,43.23,24.07,0.42,0.13,0.07,0.07,0.08,0.06,0.07
Gabriel Jesus,Att Mid / Wingers,429,2019 Copa América,35.7,0.0,1.89,1.05,0.42,16.4,3.99,1.89,30.21,1.68,3.15,1.26,1.26,0.0,1.26,0.42,0.42,1.47,0.0,1.26,0.0,2.1,2.52,0.0,0.0,0.0,0.42,0.0,0.42,0.84,0.42,0.84,-0.1,0.18,0.5,0.0,0.84,2.1,27.48,4.62,0.42,0.06,0.63,0.0,0.0,71.6,100.0,73.8,74.3,28.11,0.84,8.81,15.52,1.365,20.14,0.84,6.5,11.54,0.21,31.05,0.42,0.84,1.89,0.21,0.0,0.0,0.21,4.2,97.55,2.52,10.28,69.44,0.21,0.0,0.0,0.21,2.31,0.21,1.05,0.21,3.78,0.0,2.31,0.0,0.84,36.4,0.0,65.4,3.57,0.0,34.6,0.42,0.0,0.21,0.21,0.42,5.45,0.42,0.0,1.89,1.26,185.04,282.8,43.01,23.92,6.92,4.83,0.42,42.8,15.31,0.42,0.67,0.16,0.36,0.27,0.31,0.52
Gabriel Jesus,Att Mid / Wingers,1877,2021-2022 Premier League,36.8,23.1,1.73,1.01,0.38,13.8,3.64,0.86,31.98,0.96,1.53,0.96,0.38,0.0,1.15,0.19,0.96,1.29,0.29,1.25,0.0,1.25,1.25,0.0,0.1,0.1,0.53,0.05,0.1,0.86,0.38,0.77,-0.09,0.11,0.35,0.0,0.72,1.82,35.91,3.16,0.34,-0.1,0.48,0.0,0.0,82.7,67.7,85.0,87.1,36.92,1.49,9.88,21.91,0.885,30.54,1.01,8.39,19.08,0.05,38.26,0.05,0.72,1.44,0.05,0.0,0.05,0.1,2.45,71.97,2.64,10.55,67.56,0.0,0.0,0.1,0.19,2.69,0.34,0.77,0.0,4.08,0.0,3.02,0.0,0.96,31.7,0.0,64.8,2.21,0.24,35.2,0.86,0.58,0.1,0.19,0.58,3.4,0.19,0.29,1.2,1.58,174.39,405.7,49.05,30.4,7.72,3.88,0.58,49.0,15.1,0.05,0.7,0.14,0.43,0.17,0.27,0.47
Gabriel Jesus,Forwards,254,2022-2023 Europa League,33.3,0.0,2.13,1.06,0.35,12.3,3.9,1.06,35.08,2.13,1.77,1.42,0.0,0.0,1.06,0.0,1.42,3.9,0.0,1.42,0.0,1.77,3.9,0.0,0.0,0.0,0.35,0.0,0.35,0.71,0.0,0.35,-0.43,0.0,0.0,0.0,0.0,2.48,29.76,4.96,0.0,-0.43,0.71,0.0,0.0,80.7,50.0,87.9,91.7,31.18,1.42,11.69,12.76,1.595,25.16,0.71,10.28,11.69,0.0,39.69,0.0,2.83,0.35,0.0,0.0,0.0,0.0,2.83,77.95,2.48,8.86,84.33,0.0,0.0,0.0,0.35,3.19,0.35,1.77,0.0,5.67,0.0,4.25,0.0,2.83,66.7,0.0,57.1,4.25,0.35,38.1,1.77,1.06,0.35,0.35,0.71,7.44,0.71,0.35,2.83,1.77,193.11,363.9,52.09,29.76,10.28,3.54,0.35,52.09,19.84,0.35,0.92,0.1,0.43,0.25,0.5,0.43
